timestamp target_q_0 target_q_1 target_q_2 target_q_3 target_q_4 target_q_5 target_qd_0 target_qd_1 target_qd_2 target_qd_3 target_qd_4 target_qd_5 target_qdd_0 target_qdd_1 target_qdd_2 target_qdd_3 target_qdd_4 target_qdd_5 target_current_0 target_current_1 target_current_2 target_current_3 target_current_4 target_current_5 target_moment_0 target_moment_1 target_moment_2 target_moment_3 target_moment_4 target_moment_5 actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_qd_0 actual_qd_1 actual_qd_2 actual_qd_3 actual_qd_4 actual_qd_5 actual_current_0 actual_current_1 actual_current_2 actual_current_3 actual_current_4 actual_current_5 joint_control_output_0 joint_control_output_1 joint_control_output_2 joint_control_output_3 joint_control_output_4 joint_control_output_5 actual_TCP_pose_0 actual_TCP_pose_1 actual_TCP_pose_2 actual_TCP_pose_3 actual_TCP_pose_4 actual_TCP_pose_5 actual_TCP_speed_0 actual_TCP_speed_1 actual_TCP_speed_2 actual_TCP_speed_3 actual_TCP_speed_4 actual_TCP_speed_5 actual_TCP_force_0 actual_TCP_force_1 actual_TCP_force_2 actual_TCP_force_3 actual_TCP_force_4 actual_TCP_force_5 target_TCP_pose_0 target_TCP_pose_1 target_TCP_pose_2 target_TCP_pose_3 target_TCP_pose_4 target_TCP_pose_5 target_TCP_speed_0 target_TCP_speed_1 target_TCP_speed_2 target_TCP_speed_3 target_TCP_speed_4 target_TCP_speed_5 actual_digital_input_bits joint_temperatures_0 joint_temperatures_1 joint_temperatures_2 joint_temperatures_3 joint_temperatures_4 joint_temperatures_5 actual_execution_time robot_mode joint_mode_0 joint_mode_1 joint_mode_2 joint_mode_3 joint_mode_4 joint_mode_5 safety_status actual_tool_accelerometer_0 actual_tool_accelerometer_1 actual_tool_accelerometer_2 speed_scaling target_speed_fraction actual_momentum actual_main_voltage actual_robot_voltage actual_robot_current actual_joint_voltage_0 actual_joint_voltage_1 actual_joint_voltage_2 actual_joint_voltage_3 actual_joint_voltage_4 actual_joint_voltage_5 actual_digital_output_bits runtime_state joint_position_deviation_ratio
4034.439 6.776263578034403e-21 -1.5707963267948966 8.881784197001252e-16 -1.5707963267948966 4.440875157841681e-16 8.881784197001252e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.1728084995442203e-20 0.0001148286901297979 1.6836904251249507e-05 -2.0148761450400343e-06 5.6704273276864114e-08 0.0 1.2887760917289539e-19 0.001262910183106645 0.0001854401666451519 -1.6996645101025788e-05 4.816560332725498e-07 0.0 2.384185791015625e-07 -1.5707793873610463 2.748170961552887e-05 -1.5707809509097679 -1.1746083394825746e-05 -3.163014547169496e-06 0.0 0.0 -0.0 0.0 0.0 0.0 -0.170561745762825 -0.18811765313148499 -0.20929963886737823 -0.06455963850021362 -0.009689942002296448 -0.03448588401079178 1.1728084995442203e-20 0.0001148286901297979 1.6836904251249507e-05 -2.0148761450400343e-06 5.6704273276864114e-08 0.0 -0.0010686266602322123 -0.23365603989932446 1.0802957813435339 -0.005138307169408646 -2.21871072108265 2.2193698777708617 0.0 0.0 0.0 0.0 0.0 0.0 0.5273944793594719 -0.07231982058129374 -0.191454412457485 -0.0018917540959246552 -0.001518522589881569 -0.01454830491171425 -0.0010369009249316316 -0.23365603829458223 1.0802958470402677 -0.00506264323746423 -2.2186881488822174 2.2193475361807398 0.0 0.0 0.0 0.0 0.0 0.0 0 27.25 27.25 27.0 31.5 33.75 34.25 0.423452 7 253 253 253 253 253 253 1 -0.13407529890537262 -9.27034854888916 0.1149216815829277 0.0 1.0 0.0 47.736141204833984 47.77375411987305 0.5572594404220581 47.61359405517578 47.64226531982422 47.584930419921875 47.513267517089844 47.61359405517578 47.32693862915039 0 4 0.0002605119880172424
4034.5389999999998 6.776263578034403e-21 -1.5707963267948966 8.881784197001252e-16 -1.5707963267948966 4.440875157841681e-16 8.881784197001252e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.1009820841172592e-22 -0.00021415385708678514 -0.00011129674385301769 -1.707893534330651e-05 4.6540299081243575e-06 0.0 2.308727833578969e-21 -0.002355309508466575 -0.0012258123923114483 -0.00014407068477941782 3.95321484233014e-05 0.0 1.2159347534179688e-05 -1.5707793873610463 1.5083943502247621e-05 -1.5707994900145472 -2.4143849508106996e-05 -9.838734762013246e-06 0.0 0.0 -0.0 0.0 0.0 0.0 -0.17060981690883636 -0.17299415171146393 -0.12187473475933075 -0.054506365209817886 0.004410926252603531 -0.03249412775039673 2.1009820841172592e-22 -0.00021415385708678514 -0.00011129674385301769 -1.707893534330651e-05 4.6540299081243575e-06 0.0 -0.001059119253353991 -0.2336560468381083 1.0802958043341713 -0.005097029204488934 -2.2186917419868686 2.2193508616825146 0.0 0.0 0.0 0.0 0.0 0.0 0.6187110323535203 0.026974103765214353 -0.43690848236856433 -0.007212400985677955 0.006010030247166376 -0.0172886733022633 -0.0010369009249316316 -0.23365603829458223 1.0802958470402677 -0.00506264323746423 -2.2186881488822174 2.2193475361807398 0.0 0.0 0.0 0.0 0.0 0.0 0 27.25 27.25 27.0 31.5 33.75 34.25 0.417341 7 253 253 253 253 253 253 1 -0.09576806426048279 -9.232041358947754 0.17238251864910126 0.0 1.0 0.0 47.72539520263672 47.780025482177734 0.5594974160194397 47.6279296875 47.65659713745117 47.584930419921875 47.513267517089844 47.64226531982422 47.35560607910156 0 4 0.00027309330107527785
4034.6389999999997 6.776263578034403e-21 -1.5707963267948966 8.881784197001252e-16 -1.5707963267948966 4.440875157841681e-16 8.881784197001252e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1873830341964925e-20 -0.00020304520148783922 -0.00010020392073784024 -1.094255640055053e-05 3.4124379908462288e-06 0.0 -1.3047917316192712e-19 -0.0022331341111534423 -0.0011036369949983154 -9.230677464249515e-05 2.8985846936068543e-05 0.0 2.7739286451833323e-05 -1.5707994900145472 1.1746083394825746e-05 -1.570815225640768 -3.129640688115387e-05 -3.163014547169496e-06 0.0 0.0 -0.0 0.0 0.0 0.0 -0.14090444147586823 -0.13355818390846252 -0.16143213212490082 -0.04157717898488045 -0.003650099039077759 -0.025273842737078667 -1.1873830341964925e-20 -0.00020304520148783922 -0.00010020392073784024 -1.094255640055053e-05 3.4124379908462288e-06 0.0 -0.0010345307928689266 -0.23365606450652315 1.0802958370451206 -0.005051595215600577 -2.2186797066791275 2.219338910604849 0.0 0.0 0.0 0.0 0.0 0.0 0.31835124537622195 -0.1361326612888321 -0.16133568655744202 -0.0018593768784769219 0.0028775576508050906 -0.011370107814496714 -0.0010369009249316316 -0.23365603829458223 1.0802958470402677 -0.00506264323746423 -2.2186881488822174 2.2193475361807398 0.0 0.0 0.0 0.0 0.0 0.0 0 27.25 27.25 27.0 31.5 33.75 34.25 0.422082 7 253 253 253 253 253 253 1 0.0 -9.385271072387695 0.07661445438861847 0.0 1.0 0.0 47.702110290527344 47.75047302246094 0.5460695028305054 47.61359405517578 47.61359405517578 47.55626678466797 47.498931884765625 47.61359405517578 47.31260681152344 0 4 0.00027309330107527785
4034.739 6.776263578034403e-21 -1.5707963267948966 8.881784197001252e-16 -1.5707963267948966 4.440875157841681e-16 8.881784197001252e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.9821111143081497e-21 -0.00016501534264534712 -8.823203097563237e-05 -1.0463551006978378e-05 2.9547336453106254e-06 0.0 3.276982918204824e-20 -0.0018148735108866007 -0.0009717796776464461 -8.826608614644004e-05 2.509802717895743e-05 0.0 1.5664099919376895e-05 -1.5707759422114869 -3.4917914035759168e-06 -1.5707879823497315 -1.1746083394825746e-05 8.58306884765625e-06 0.0 0.0 -0.0 0.0 0.0 0.0 -0.14545293152332306 -0.17291760444641113 -0.16021184623241425 -0.05725347623229027 -0.003178998827934265 -0.05061858892440796 2.9821111143081497e-21 -0.00016501534264534712 -8.823203097563237e-05 -1.0463551006978378e-05 2.9547336453106254e-06 0.0 -0.0010522266878121443 -0.23365604150199035 1.08029582628821 -0.00509582546978864 -2.2187069739355474 2.2193663810507895 0.0 0.0 0.0 0.0 0.0 0.0 0.7385422018929212 0.08146212536643785 -0.1223027549707009 0.00107862610048425 0.000852808425278375 -0.012422813891413413 -0.0010369009249316316 -0.23365603829458223 1.0802958470402677 -0.00506264323746423 -2.2186881488822174 2.2193475361807398 0.0 0.0 0.0 0.0 0.0 0.0 0 27.25 27.25 27.0 31.5 33.75 34.25 0.420166 7 253 253 253 253 253 253 1 -0.09576806426048279 -9.174580574035645 0.05746084079146385 0.0 1.0 0.0 47.68419647216797 47.73076629638672 0.5729253888130188 47.584930419921875 47.6279296875 47.55626678466797 47.498931884765625 47.59926223754883 47.31260681152344 0 4 0.00020384582967380993
4034.839 6.776263578034403e-21 -1.5707963267948966 8.881784197001252e-16 -1.5707963267948966 4.440875157841681e-16 8.881784197001252e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -3.0426404999181793e-21 -0.0001304309698753059 -5.372270243242383e-05 -7.156282663345337e-06 1.6935828170971945e-06 0.0 -3.34349771588237e-20 -0.0014345074868186234 -0.0005916970535886678 -6.036737459427233e-05 1.4385590267208438e-05 0.0 -6.500874654591371e-06 -1.570806165734762 1.1746083394825746e-05 -1.570834299127096 -7.931386129200746e-06 -2.5097523824513246e-05 0.0 0.0 -0.0 0.0 0.0 0.0 -0.11606495082378387 -0.14347660541534424 -0.22907887399196625 -0.04231542348861694 -0.00682632252573967 -0.03279288858175278 -3.0426404999181793e-21 -0.0001304309698753059 -5.372270243242383e-05 -7.156282663345337e-06 1.6935828170971945e-06 0.0 -0.0010321791155537443 -0.2336560518100526 1.0802958483204577 -0.00501072929459579 -2.218650581157602 2.2193095865113546 0.0 0.0 0.0 0.0 0.0 0.0 0.26687314981483534 -0.1357537870983535 -0.08302160945959741 0.003122120767925598 -0.00024937588786486445 -0.010705633015241058 -0.0010369009249316316 -0.23365603829458223 1.0802958470402677 -0.00506264323746423 -2.2186881488822174 2.2193475361807398 0.0 0.0 0.0 0.0 0.0 0.0 0 27.25 27.25 27.0 31.5 33.75 34.25 0.41983 7 253 253 253 253 253 253 1 -0.19153612852096558 -9.289502143859863 0.15322890877723694 0.0 1.0 0.0 47.718231201171875 47.76032257080078 0.5617354512214661 47.61359405517578 47.65659713745117 47.57059860229492 47.513267517089844 47.61359405517578 47.34127426147461 0 4 0.00020377730834297836
4034.939 6.776263578034403e-21 -1.5707963267948966 8.881784197001252e-16 -1.5707963267948966 4.440875157841681e-16 8.881784197001252e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -5.138906508486763e-22 -2.7339117878000252e-05 -2.7300917281536385e-05 -2.6406021333968965e-06 5.672869747286313e-07 0.0 -5.647042829239523e-21 -0.00030068139350725805 -0.00030068987646905297 -2.2275003535750725e-05 4.8186351324926385e-06 0.0 -3.163014547169496e-06 -1.570769055197463 -3.43322744811303e-06 -1.5707845133595875 7.1763988671591505e-06 -9.838734762013246e-06 0.0 0.0 -0.0 0.0 0.0 0.0 -0.1600220948457718 -0.1585158109664917 -0.1636006087064743 -0.05842983350157738 -0.0009126700460910797 -0.04667732119560242 -5.138906508486763e-22 -2.7339117878000252e-05 -2.7300917281536385e-05 -2.6406021333968965e-06 5.672869747286313e-07 0.0 -0.0010614377896883173 -0.23365603090759052 1.0802958168946062 -0.005086848729440361 -2.218703100558765 2.2193623878283644 0.0 0.0 0.0 0.0 0.0 0.0 0.4161358155397922 -0.06782471730580013 -0.08538521206704251 -0.0005291495452238297 0.0037739002861790568 -0.008209517223355174 -0.0010369009249316316 -0.23365603829458223 1.0802958470402677 -0.00506264323746423 -2.2186881488822174 2.2193475361807398 0.0 0.0 0.0 0.0 0.0 0.0 0 27.25 27.25 27.0 31.5 33.5 34.25 0.41867 7 253 253 253 253 253 253 1 -0.09576806426048279 -9.289502143859863 0.15322890877723694 0.0 1.0 0.0 47.737037658691406 47.770172119140625 0.5013096928596497 47.61359405517578 47.64226531982422 47.57059860229492 47.513267517089844 47.61359405517578 47.32693862915039 0 4 0.00010055962169038443
4035.0389999999998 6.776263578034403e-21 -1.5707963267948966 8.881784197001252e-16 -1.5707963267948966 4.440875157841681e-16 8.881784197001252e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -2.927924119888999e-21 6.237004708964378e-05 2.533400220272597e-05 4.0364097912970465e-06 -1.0863278703254764e-06 0.0 -3.2174378012882147e-20 0.0006859589378509707 0.000279026435960752 3.404944957452579e-05 -9.227459271653143e-06 0.0 -1.0315571920216371e-05 -1.5707994900145472 -6.924747594894143e-06 -1.5707809990711503 -7.931386129200746e-06 -2.175966371709137e-05 0.0 0.0 -0.0 0.0 0.0 0.0 -0.11571936309337616 -0.1317283660173416 -0.11694042384624481 -0.054643478244543076 -0.0117185078561306 -0.037136562168598175 -2.927924119888999e-21 6.237004708964378e-05 2.533400220272597e-05 4.0364097912970465e-06 -1.0863278703254764e-06 0.0 -0.0010353155041357663 -0.23365601188774232 1.080295858515852 -0.005064501289530044 -2.218670744021057 2.21933016255631 0.0 0.0 0.0 0.0 0.0 0.0 0.22956780907894517 0.010876260721647468 -0.4032861856150819 -0.007649246408570933 -0.0012365624327295938 -0.008797155738137876 -0.0010369009249316316 -0.23365603829458223 1.0802958470402677 -0.00506264323746423 -2.2186881488822174 2.2193475361807398 0.0 0.0 0.0 0.0 0.0 0.0 0 27.25 27.25 27.0 31.5 33.5 34.25 0.493449 7 253 253 253 253 253 253 1 -0.1149216815829277 -9.251194953918457 0.09576806426048279 0.0 1.0 0.0 47.7191276550293 47.77465057373047 0.548307478427887 47.6279296875 47.6279296875 47.57059860229492 47.513267517089844 47.6279296875 47.32693862915039 0 4 0.00012159347534179688
4035.1389999999997 6.776263578034403e-21 -1.5707963267948966 8.881784197001252e-16 -1.5707963267948966 4.440875157841681e-16 8.881784197001252e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.6303434711423465e-21 -0.00013312762894202024 -5.6389781093457714e-05 -1.0623560228850693e-05 2.683945922399289e-06 0.0 2.8904324413527815e-20 -0.0014641658542197586 -0.0006210720209796044 -8.961586566279201e-05 2.2797908249203096e-05 0.0 1.2159347534179688e-05 -1.5707759422114869 8.408223287403871e-06 -1.5707690815073256 3.129707693005912e-05 -6.500874654591371e-06 0.0 0.0 -0.0 0.0 0.0 0.0 -0.13277508318424225 -0.1263769119977951 -0.18530245125293732 -0.04455272853374481 -0.0009944997727870941 -0.03432995826005936 2.6303434711423465e-21 -0.00013312762894202024 -5.6389781093457714e-05 -1.0623560228850693e-05 2.683945922399289e-06 0.0 -0.0010565100432872233 -0.23365606091014818 1.0802958038321107 -0.005069539011251728 -2.2187346869264344 2.219394023968088 0.0 0.0 0.0 0.0 0.0 0.0 0.4804308505668012 -0.05767102217035651 -0.13320593707357536 0.0015909596942068913 -0.0018081911088956883 -0.012431557094512114 -0.0010369009249316316 -0.23365603829458223 1.0802958470402677 -0.00506264323746423 -2.2186881488822174 2.2193475361807398 0.0 0.0 0.0 0.0 0.0 0.0 0 27.25 27.25 27.0 31.5 33.5 34.25 0.418163 7 253 253 253 253 253 253 1 -0.05746084079146385 -9.308655738830566 0.07661445438861847 0.0 1.0 0.0 47.689571380615234 47.736141204833984 0.5348795652389526 47.59926223754883 47.61359405517578 47.541934967041016 47.498931884765625 47.59926223754883 47.298274993896484 0 4 0.00020384582967380993
4035.239 6.776263578034403e-21 -1.5707963267948966 8.881784197001252e-16 -1.5707963267948966 4.440875157841681e-16 8.881784197001252e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.2114664963979976e-21 -0.00014645810006186366 -4.3787440517917275e-05 -5.006100309401518e-06 1.3666854101757053e-06 0.0 4.627897317875902e-20 -0.0016107771189188456 -0.0004822709623957132 -4.222934667638236e-05 1.1608865998167978e-05 0.0 -3.163014547169496e-06 -1.5707690414240751 1.1746083394825746e-05 -1.570796327 -7.931386129200746e-06 8.569431884097867e-06 0.0 0.0 -0.0 0.0 0.0 0.0 -0.1033753901720047 -0.1710294932126999 -0.18336151540279388 -0.06133268401026726 -0.021490156650543213 -0.05091485381126404 4.2114664963979976e-21 -0.00014645810006186366 -4.3787440517917275e-05 -5.006100309401518e-06 1.3666854101757053e-06 0.0 -0.0010692515620007539 -0.23365603637251242 1.0802957959834822 -0.005127789832169198 -2.2187064152127203 2.2193656208182673 0.0 0.0 0.0 0.0 0.0 0.0 0.28032986357693573 -0.06856690996455765 -0.18277938490069343 0.0008659599730863686 0.004462394452189023 -0.009253501936760625 -0.0010369009249316316 -0.23365603829458223 1.0802958470402677 -0.00506264323746423 -2.2186881488822174 2.2193475361807398 0.0 0.0 0.0 0.0 0.0 0.0 0 27.25 27.25 27.0 31.5 33.5 34.25 0.417313 7 253 253 253 253 253 253 1 -0.019153613597154617 -9.308655738830566 0.05746084079146385 0.0 1.0 0.0 47.693153381347656 47.75315856933594 0.6087331771850586 47.61359405517578 47.6279296875 47.57059860229492 47.498931884765625 47.61359405517578 47.31260681152344 0 4 0.0002728537037910428
4035.339 6.776263578034403e-21 -1.5707963267948966 8.881784197001252e-16 -1.5707963267948966 4.440875157841681e-16 8.881784197001252e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -3.3772808999808032e-21 -0.00012304933625273407 -5.92250689805951e-05 -7.234481927298475e-06 2.6683999294618843e-06 0.0 -3.711227380125871e-20 -0.0013533226466475993 -0.0006522996384345547 -6.102703187937665e-05 2.2665856960670114e-05 0.0 1.2159347534179688e-05 -1.5707759422114869 -3.445147967795492e-06 -1.5707994900145472 -4.3217335836231996e-05 -3.163014547169496e-06 0.0 0.0 -0.0 0.0 0.0 0.0 -0.1250322312116623 -0.15781378746032715 -0.15033851563930511 -0.05874958261847496 -0.004584949463605881 -0.03511098027229309 -3.3772808999808032e-21 -0.00012304933625273407 -5.92250689805951e-05 -7.234481927298475e-06 2.6683999294618843e-06 0.0 -0.0010550515507908682 -0.23365602482441605 1.0802958288958249 -0.005108772359536808 -2.2186779079888974 2.219337189129554 0.0 0.0 0.0 0.0 0.0 0.0 0.2707635842922241 -0.0832757445120857 -0.26914350486841404 -0.0019173789225704733 0.0049943922599520185 -0.009547618527895364 -0.0010369009249316316 -0.23365603829458223 1.0802958470402677 -0.00506264323746423 -2.2186881488822174 2.2193475361807398 0.0 0.0 0.0 0.0 0.0 0.0 0 27.25 27.25 27.0 31.5 33.5 34.25 0.417325 7 253 253 253 253 253 253 1 0.0 -9.251194953918457 0.13407529890537262 0.0 1.0 0.0 47.71464920043945 47.77644348144531 0.532641589641571 47.6279296875 47.64226531982422 47.584930419921875 47.513267517089844 47.6279296875 47.32693862915039 0 4 0.00031220079108607024
4035.439 6.776263578034403e-21 -1.5707963267948966 8.881784197001252e-16 -1.5707963267948966 4.440875157841681e-16 8.881784197001252e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.3561387035911073e-20 -0.00012543905177153647 -2.2693810024065897e-05 -3.5074647257715696e-06 5.800182520943054e-07 0.0 1.490234112885589e-19 -0.001379605105872534 -0.00024994759448999996 -2.958749016029911e-05 4.926776761380807e-06 0.0 1.9179939044988714e-05 -1.5708066425719203 -3.4520523968240013e-06 -1.5707914325187922 -7.931386129200746e-06 -2.5097523824513246e-05 0.0 0.0 -0.0 0.0 0.0 0.0 -0.15919609367847443 -0.1277230679988861 -0.19530044496059418 -0.07283308357000351 -0.015269134193658829 -0.0483330637216568 1.3561387035911073e-20 -0.00012543905177153647 -2.2693810024065897e-05 -3.5074647257715696e-06 5.800182520943054e-07 0.0 -0.0010225304098743155 -0.2336560492918079 1.0802958637804674 -0.005012444361884649 -2.2186768495302194 2.21933621313176 0.0 0.0 0.0 0.0 0.0 0.0 0.2321603010066897 -0.11115913746613176 -0.36813092896735405 -0.008255572321658586 -0.0011877901505219653 -0.009625180527776785 -0.0010369009249316316 -0.23365603829458223 1.0802958470402677 -0.00506264323746423 -2.2186881488822174 2.2193475361807398 0.0 0.0 0.0 0.0 0.0 0.0 0 27.25 27.25 27.0 31.5 33.5 34.25 0.420685 7 253 253 253 253 253 253 1 -0.13407529890537262 -9.251194953918457 0.09576806426048279 0.0 1.0 0.0 47.72897720336914 47.782711029052734 0.6445410251617432 47.6279296875 47.65659713745117 47.584930419921875 47.5275993347168 47.6279296875 47.32693862915039 0 4 0.00027313208192936145
4035.5389999999998 6.776263578034403e-21 -1.5707963267948966 8.881784197001252e-16 -1.5707963267948966 4.440875157841681e-16 8.881784197001252e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -9.119455419276157e-21 -0.0001229726040037349 -5.932375279371627e-05 -7.465475391654763e-06 2.665770125531708e-06 0.0 -1.0021189597285616e-19 -0.0013524786735965202 -0.0006533865019277337 -6.297559296069321e-05 2.2643520166825323e-05 0.0 2.4536598175473046e-07 -1.570822378198141 -1.538848846394103e-05 -1.570806165734762 -7.931386129200746e-06 -1.8421803609669496e-05 0.0 0.0 -0.0 0.0 0.0 0.0 -0.171915665268898 -0.19465796649456024 -0.1486371010541916 -0.05573655292391777 -0.002355773001909256 -0.04451724886894226 -9.119455419276157e-21 -0.0001229726040037349 -5.932375279371627e-05 -7.465475391654763e-06 2.665770125531708e-06 0.0 -0.0010051669894151323 -0.23365603031134802 1.0802959031697452 -0.004993741153303349 -2.218649478799725 2.2193089633738654 0.0 0.0 0.0 0.0 0.0 0.0 0.35945064562786894 -0.044373795379232195 -0.07676154064590303 -0.00011223642273304265 -0.0050891142897458875 -0.011171234524560203 -0.0010369009249316316 -0.23365603829458223 1.0802958470402677 -0.00506264323746423 -2.2186881488822174 2.2193475361807398 0.0 0.0 0.0 0.0 0.0 0.0 0 27.25 27.25 27.0 31.5 33.5 34.25 0.419949 7 253 253 253 253 253 253 1 -0.038307227194309235 -9.251194953918457 0.13407529890537262 0.0 1.0 0.0 47.72180938720703 47.770172119140625 0.5953052639961243 47.6279296875 47.64226531982422 47.57059860229492 47.5275993347168 47.6279296875 47.34127426147461 0 4 0.0001690286626399029
4035.6389999999997 6.776263578034403e-21 -1.5707963267948966 8.881784197001252e-16 -1.5707963267948966 4.440875157841681e-16 8.881784197001252e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.6541241247122996e-22 -4.255181920598261e-05 -5.4369673307519406e-05 -9.429323654330801e-06 2.6391030587546993e-06 0.0 4.0154450122798486e-21 -0.00046799389885690665 -0.0005988227182354672 -7.954178533755875e-05 2.2417005600809478e-05 0.0 -1.5083943502247621e-05 -1.5707690414240751 1.5083943502247621e-05 -1.5707994900145472 -1.5083943502247621e-05 1.1973752407357097e-05 0.0 0.0 -0.0 0.0 0.0 0.0 -0.15215493738651276 -0.15459901094436646 -0.1328611820936203 -0.0689154863357544 -0.002519402652978897 -0.0398121103644371 3.6541241247122996e-22 -4.255181920598261e-05 -5.4369673307519406e-05 -9.429323654330801e-06 2.6391030587546993e-06 0.0 -0.0010740770548315977 -0.23365602280904196 1.080295791528732 -0.005152897363472001 -2.218698644979122 2.2193578232258555 0.0 0.0 0.0 0.0 0.0 0.0 0.23762310945783094 0.027998835194016344 -0.46405580592391255 -0.010586557684624097 0.0031287152404227843 -0.008698008193001578 -0.0010369009249316316 -0.23365603829458223 1.0802958470402677 -0.00506264323746423 -2.2186881488822174 2.2193475361807398 0.0 0.0 0.0 0.0 0.0 0.0 0 27.25 27.25 27.0 31.5 33.5 34.25 0.418493 7 253 253 253 253 253 253 1 -0.019153613597154617 -9.308656692504883 0.1149216815829277 0.0 1.0 0.0 47.708377838134766 47.75763702392578 0.5304035544395447 47.61359405517578 47.6279296875 47.57059860229492 47.498931884765625 47.61359405517578 47.32693862915039 0 4 0.00020864271694639078
4035.739 6.776263578034403e-21 -1.5707963267948966 8.881784197001252e-16 -1.5707963267948966 4.440875157841681e-16 8.881784197001252e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.748996973547868e-21 -4.351068855612539e-05 -8.218642324209213e-05 -9.23027801036369e-06 2.962613052659435e-06 0.0 5.2185787941953145e-20 -0.00047853971998853526 -0.0009051939134861813 -7.786272390554854e-05 2.5164955866628625e-05 0.0 2.384185791015625e-07 -1.570775956088557 -2.2325275494949892e-05 -1.5707879823497315 2.2673606508760713e-05 1.540186713100411e-05 0.0 0.0 -0.0 0.0 0.0 0.0 -0.17773528397083282 -0.13235536217689514 -0.13215146958827972 -0.06700031459331512 -0.017488352954387665 -0.04014132171869278 4.748996973547868e-21 -4.351068855612539e-05 -8.218642324209213e-05 -9.23027801036369e-06 2.962613052659435e-06 0.0 -0.0010431180695112065 -0.23365603443224786 1.080295854642494 -0.005061433504456294 -2.2187104421810795 2.2193700258818696 0.0 0.0 0.0 0.0 0.0 0.0 0.6717961079183199 -0.17697048933185217 0.03845625455177065 0.004967522509313864 -0.003227174215515544 -0.014649586989368473 -0.0010369009249316316 -0.23365603829458223 1.0802958470402677 -0.00506264323746423 -2.2186881488822174 2.2193475361807398 0.0 0.0 0.0 0.0 0.0 0.0 0 27.25 27.25 27.0 31.5 33.5 34.25 0.419513 7 253 253 253 253 253 253 1 -0.13407529890537262 -9.289502143859863 0.038307227194309235 0.0 1.0 0.0 47.73255920410156 47.77286148071289 0.5639734268188477 47.6279296875 47.64226531982422 47.584930419921875 47.5275993347168 47.61359405517578 47.32693862915039 0 4 0.00036758843634743243
4035.839 6.776263578034403e-21 -1.5707963267948966 8.881784197001252e-16 -1.5707963267948966 4.440875157841681e-16 8.881784197001252e-16 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.4445968997745774e-21 6.914942059665918e-05 3.0313096431200393e-05 1.8017428828898119e-06 -1.3502076399163343e-06 0.0 5.982959813243896e-20 0.0007605199301995717 0.0003338657367019259 1.5198741252172574e-05 -1.1468900580359497e-05 0.0 -6.500874654591371e-06 -1.570815225640768 -1.8869735868065618e-05 -1.5707691403552708 4.547473508864641e-13 1.2012924344162457e-05 0.0 0.0 -0.0 0.0 0.0 0.0 -0.103339284658432 -0.15985408425331116 -0.1352706104516983 -0.059505995362997055 0.0019336752593517303 -0.04849829524755478 5.4445968997745774e-21 6.914942059665918e-05 3.0313096431200393e-05 1.8017428828898119e-06 -1.3502076399163343e-06 0.0 -0.0010144953623653172 -0.23365600853379173 1.0802958928439772 -0.005071420146283612 -2.2186853867575302 2.219345222178041 0.0 0.0 0.0 0.0 0.0 0.0 0.3198037378195435 -0.1684525310530621 -0.16882271311910502 -0.00011335514342616088 0.006452782645825351 -0.012493579929879178 -0.0010369009249316316 -0.23365603829458223 1.0802958470402677 -0.00506264323746423 -2.2186881488822174 2.2193475361807398 0.0 0.0 0.0 0.0 0.0 0.0 0 27.25 27.25 27.0 31.5 33.5 34.25 0.422004 7 253 253 253 253 253 253 1 -0.038307227194309235 -9.346963882446289 0.05746084079146385 0.0 1.0 0.0 47.718231201171875 47.7639045715332 0.5908292531967163 47.61359405517578 47.64226531982422 47.57059860229492 47.513267517089844 47.6279296875 47.32693862915039 0 4 0.00024199485778808594
